,_wpmbiasp,_wp5,_wp4,_wp1,_wp0,_wnmbiasp,_wnmbiasn,_wn8,_wn6,_wn4,_wn0,_nfpmbiasp,_nfp5,_nfp4,_nfp1,_nfp0,_nfnmbiasp,_nfnmbiasn,_nfn8,_nfn6,_nfn4,_nfn0,_lpmbiasp,_lp5,_lp4,_lp1,_lp0,_lnmbiasp,_lnmbiasn,_ln8,_ln6,_ln4,_ln0,fom,gdc,idd,gbw,pm,cload
4734,9.86E-6,7.82E-6,9.18E-6,1.2E-7,1.0E-6,1.38E-6,9.38E-6,4.42E-6,1.2E-7,3.02E-6,2.0E-7,6.0,2.0,1.0,1.0,1.0,2.0,14.0,1.0,1.0,1.0,1.0,1.7E-6,3.4E-7,8.0E-8,9.0E-7,1.4E-7,1.38E-6,1.32E-6,1.52E-6,1.88E-6,1.86E-6,1.0E-6,5179.5,51.034,1.2122E-4,1.0464E8,61.019,6.999999999999999e-12
4735,9.86E-6,9.16E-6,6.46E-6,1.2E-7,1.08E-6,1.26E-6,7.48E-6,2.46E-6,1.2E-7,4.92E-6,1.4E-7,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.44E-6,2.4E-7,1.6E-7,8.0E-7,1.8E-7,1.34E-6,1.66E-6,1.76E-6,1.72E-6,1.92E-6,1.36E-6,5342.2,51.024,9.1267E-5,8.1261E7,65.097,6.999999999999999e-12
4736,8.02E-6,8.1E-6,7.26E-6,1.2E-7,1.04E-6,1.36E-6,7.1E-6,6.14E-6,1.2E-7,3.56E-6,1.6E-7,7.0,2.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,1.46E-6,1.8E-7,6.0E-8,6.4E-7,1.6E-7,1.32E-6,9.6E-7,1.92E-6,1.68E-6,1.86E-6,9.4E-7,4523.7,51.016,1.6198E-4,1.2212E8,65.73,6.999999999999999e-12
4737,1.0E-5,9.24E-6,6.42E-6,1.2E-7,9.4E-7,1.28E-6,8.26E-6,2.46E-6,1.2E-7,5.02E-6,1.4E-7,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.44E-6,2.0E-7,2.2E-7,9.6E-7,2.0E-7,1.02E-6,1.66E-6,1.62E-6,1.88E-6,2.0E-6,1.24E-6,5378.9,51.011,9.0858E-5,8.1453E7,63.717,6.999999999999999e-12
4738,9.74E-6,9.14E-6,5.86E-6,1.2E-7,1.24E-6,1.18E-6,7.24E-6,3.06E-6,1.4E-7,4.46E-6,1.2E-7,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.46E-6,5.0E-7,6.0E-8,5.8E-7,1.4E-7,1.46E-6,1.96E-6,1.48E-6,1.4E-6,1.74E-6,8.4E-7,5232.1,51.007,1.3899E-4,1.212E8,62.035,6.999999999999999e-12
4739,8.2E-6,7.6E-6,6.3E-6,1.2E-7,1.48E-6,1.0E-6,8.24E-6,3.82E-6,1.8E-7,3.32E-6,2.8E-7,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.72E-6,2.4E-7,2.8E-7,6.4E-7,1.4E-7,1.26E-6,1.44E-6,1.36E-6,1.82E-6,2.0E-6,1.42E-6,4981.4,51.002,1.2801E-4,1.0628E8,61.753,6.999999999999999e-12
4740,5.78E-6,8.92E-6,9.84E-6,1.2E-7,1.04E-6,1.48E-6,8.86E-6,3.06E-6,1.2E-7,4.04E-6,1.6E-7,3.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.76E-6,2.4E-7,2.6E-7,5.0E-7,1.4E-7,1.54E-6,7.6E-7,1.36E-6,1.84E-6,1.56E-6,8.6E-7,4337.8,50.951,2.8239E-4,2.0416E8,60.431,6.999999999999999e-12
4741,8.8E-6,9.88E-6,5.38E-6,1.2E-7,1.54E-6,1.5E-6,8.46E-6,4.78E-6,1.2E-7,4.14E-6,1.2E-7,9.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.98E-6,3.8E-7,8.0E-8,5.4E-7,1.8E-7,1.58E-6,1.38E-6,1.94E-6,1.44E-6,1.82E-6,7.6E-7,5111.1,50.949,1.3585E-4,1.1573E8,61.93,6.999999999999999e-12
4742,8.96E-6,7.24E-6,6.58E-6,1.2E-7,1.26E-6,1.54E-6,9.2E-6,3.82E-6,1.8E-7,3.32E-6,1.2E-7,2.0,2.0,1.0,1.0,1.0,9.0,6.0,1.0,1.0,1.0,2.0,1.72E-6,2.4E-7,1.8E-7,6.6E-7,1.4E-7,1.16E-6,1.36E-6,1.38E-6,1.82E-6,2.0E-6,1.1E-6,5408.0,50.945,1.155E-4,1.041E8,64.811,6.999999999999999e-12
4743,8.3E-6,9.58E-6,7.64E-6,1.2E-7,1.34E-6,1.44E-6,9.88E-6,2.76E-6,1.4E-7,5.62E-6,1.4E-7,6.0,1.0,1.0,1.0,1.0,4.0,11.0,1.0,1.0,1.0,1.0,1.74E-6,2.2E-7,2.4E-7,9.4E-7,1.6E-7,1.56E-6,1.54E-6,1.06E-6,1.64E-6,1.96E-6,1.28E-6,4473.6,50.935,8.8223E-5,6.5779E7,64.411,6.999999999999999e-12
4744,1.0E-5,9.86E-6,6.1E-6,1.2E-7,1.22E-6,1.26E-6,8.52E-6,2.92E-6,1.2E-7,3.74E-6,1.6E-7,6.0,1.0,2.0,1.0,1.0,5.0,13.0,1.0,1.0,1.0,1.0,1.48E-6,2.8E-7,1.8E-7,9.0E-7,2.0E-7,1.46E-6,9.4E-7,1.14E-6,1.92E-6,1.84E-6,1.02E-6,4692.4,50.931,8.6096E-5,6.7333E7,65.114,6.999999999999999e-12
4745,9.96E-6,9.24E-6,6.46E-6,1.2E-7,9.4E-7,1.28E-6,8.26E-6,2.46E-6,1.2E-7,5.02E-6,1.4E-7,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.44E-6,2.0E-7,2.2E-7,1.02E-6,2.0E-7,1.04E-6,1.66E-6,1.62E-6,1.88E-6,1.94E-6,1.24E-6,5510.2,50.922,9.383E-5,8.617E7,61.42,6.999999999999999e-12
4746,9.32E-6,8.8E-6,9.56E-6,1.2E-7,1.0E-6,1.44E-6,7.3E-6,2.38E-6,1.2E-7,4.0E-6,1.6E-7,6.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,1.12E-6,2.4E-7,2.0E-7,1.0E-6,1.6E-7,1.48E-6,9.4E-7,1.4E-6,1.66E-6,1.96E-6,1.46E-6,4888.7,50.892,7.0293E-5,5.7274E7,67.842,6.999999999999999e-12
4747,9.7E-6,9.94E-6,7.32E-6,1.2E-7,1.42E-6,1.5E-6,7.96E-6,3.88E-6,1.2E-7,3.4E-6,1.2E-7,6.0,2.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,2.0,1.7E-6,2.4E-7,1.4E-7,6.0E-7,1.6E-7,1.14E-6,1.64E-6,1.06E-6,1.6E-6,2.0E-6,5.6E-7,5321.8,50.856,1.9523E-4,1.7316E8,60.595,6.999999999999999e-12
4748,9.98E-6,7.48E-6,6.9E-6,1.2E-7,1.64E-6,1.54E-6,7.52E-6,3.56E-6,1.2E-7,3.86E-6,1.8E-7,6.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.78E-6,2.4E-7,8.0E-8,5.0E-7,1.6E-7,1.44E-6,1.6E-6,1.02E-6,1.6E-6,1.92E-6,1.02E-6,4725.2,50.855,1.6939E-4,1.334E8,64.548,6.999999999999999e-12
4749,9.52E-6,9.18E-6,8.52E-6,1.2E-7,1.5E-6,9.6E-7,8.94E-6,2.3E-6,1.4E-7,4.02E-6,1.2E-7,4.0,1.0,1.0,1.0,1.0,3.0,13.0,1.0,1.0,1.0,1.0,1.48E-6,2.4E-7,1.4E-7,8.2E-7,1.6E-7,1.26E-6,1.84E-6,1.5E-6,1.76E-6,2.0E-6,8.2E-7,5736.3,50.848,8.5496E-5,8.1739E7,61.76,6.999999999999999e-12
4750,8.54E-6,9.84E-6,6.18E-6,1.2E-7,1.24E-6,1.14E-6,8.88E-6,4.5E-6,1.2E-7,2.68E-6,1.2E-7,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.84E-6,3.2E-7,6.0E-8,6.8E-7,1.8E-7,1.66E-6,1.24E-6,1.96E-6,1.86E-6,1.98E-6,5.0E-7,5415.9,50.802,1.1807E-4,1.0658E8,62.118,6.999999999999999e-12
4751,8.0E-6,8.14E-6,6.4E-6,1.2E-7,1.72E-6,1.14E-6,9.12E-6,2.96E-6,1.2E-7,4.22E-6,1.2E-7,5.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.78E-6,2.4E-7,1.2E-7,8.6E-7,2.0E-7,1.4E-6,7.2E-7,1.74E-6,1.52E-6,2.0E-6,1.46E-6,5049.6,50.791,5.6331E-5,4.7408E7,63.268,6.999999999999999e-12
4752,9.84E-6,1.0E-5,7.78E-6,1.2E-7,1.0E-6,1.54E-6,7.98E-6,3.56E-6,1.2E-7,3.56E-6,1.4E-7,11.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.8E-6,2.4E-7,1.8E-7,7.4E-7,1.6E-7,1.32E-6,1.38E-6,1.04E-6,1.54E-6,1.98E-6,7.8E-7,5221.2,50.774,1.5816E-4,1.3763E8,64.465,6.999999999999999e-12
4753,9.84E-6,9.28E-6,9.26E-6,1.2E-7,1.0E-6,1.56E-6,7.98E-6,4.86E-6,1.2E-7,3.6E-6,1.2E-7,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.62E-6,2.4E-7,6.0E-8,7.6E-7,1.6E-7,1.62E-6,1.36E-6,1.04E-6,1.68E-6,1.96E-6,7.8E-7,4302.0,50.767,1.9412E-4,1.3918E8,64.873,6.999999999999999e-12
4754,9.74E-6,9.64E-6,6.72E-6,1.2E-7,1.02E-6,1.6E-6,8.26E-6,3.72E-6,1.2E-7,4.28E-6,1.2E-7,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.46E-6,4.0E-7,8.0E-8,5.4E-7,1.2E-7,1.32E-6,1.96E-6,1.2E-6,1.32E-6,1.86E-6,7.8E-7,4744.2,50.726,1.5618E-4,1.2349E8,67.239,6.999999999999999e-12
4755,8.98E-6,9.4E-6,5.92E-6,1.2E-7,1.02E-6,1.22E-6,8.26E-6,1.46E-6,1.2E-7,3.6E-6,1.4E-7,7.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.32E-6,2.6E-7,1.6E-7,1.08E-6,1.6E-7,1.52E-6,1.62E-6,1.12E-6,1.58E-6,1.82E-6,1.46E-6,5204.2,50.688,5.8143E-5,5.0432E7,67.624,6.999999999999999e-12
4756,9.24E-6,9.78E-6,4.48E-6,1.2E-7,1.26E-6,1.68E-6,9.26E-6,1.88E-6,1.2E-7,4.3E-6,1.2E-7,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.52E-6,3.6E-7,2.0E-7,1.04E-6,1.6E-7,1.62E-6,1.7E-6,1.42E-6,1.94E-6,1.84E-6,1.28E-6,5464.2,50.685,6.2671E-5,5.7074E7,62.827,6.999999999999999e-12
4757,8.68E-6,9.92E-6,5.88E-6,1.2E-7,1.58E-6,1.38E-6,7.54E-6,2.62E-6,1.2E-7,3.44E-6,1.4E-7,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.46E-6,3.4E-7,2.2E-7,8.2E-7,1.6E-7,1.28E-6,1.42E-6,1.74E-6,1.84E-6,2.0E-6,1.24E-6,5004.4,50.641,8.2767E-5,6.9033E7,61.552,6.999999999999999e-12
4758,8.42E-6,9.48E-6,6.68E-6,1.2E-7,1.1E-6,1.58E-6,9.28E-6,5.46E-6,1.2E-7,4.56E-6,5.0E-7,7.0,4.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.52E-6,3.8E-7,6.0E-8,5.6E-7,1.4E-7,1.2E-6,1.16E-6,1.02E-6,1.98E-6,2.0E-6,1.14E-6,5053.2,50.633,1.8482E-4,1.5566E8,60.007,6.999999999999999e-12
4759,8.66E-6,9.84E-6,5.54E-6,1.2E-7,1.24E-6,1.3E-6,8.88E-6,4.72E-6,1.2E-7,3.48E-6,1.2E-7,2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.84E-6,3.2E-7,6.0E-8,6.8E-7,1.8E-7,1.66E-6,1.24E-6,1.96E-6,1.86E-6,1.98E-6,5.2E-7,5199.1,50.627,1.2558E-4,1.0882E8,62.119,6.999999999999999e-12
4760,9.82E-6,9.58E-6,6.62E-6,1.2E-7,1.68E-6,1.7E-6,8.6E-6,3.74E-6,1.2E-7,3.22E-6,1.8E-7,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.7E-6,2.6E-7,1.2E-7,5.2E-7,1.4E-7,1.22E-6,1.26E-6,1.0E-6,1.14E-6,1.82E-6,1.04E-6,5889.7,50.62,1.4849E-4,1.4576E8,60.629,6.999999999999999e-12
4761,8.94E-6,9.1E-6,6.4E-6,1.2E-7,1.26E-6,1.0E-6,8.24E-6,3.82E-6,1.8E-7,3.32E-6,3.0E-7,1.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.72E-6,2.4E-7,2.8E-7,6.4E-7,1.4E-7,1.16E-6,1.44E-6,1.36E-6,1.82E-6,2.0E-6,1.1E-6,5472.3,50.618,1.4117E-4,1.2875E8,61.894,6.999999999999999e-12
4762,9.5E-6,6.62E-6,8.2E-6,1.2E-7,1.5E-6,1.54E-6,9.14E-6,2.74E-6,1.2E-7,4.4E-6,1.2E-7,5.0,2.0,1.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,2.0,1.84E-6,2.8E-7,4.0E-7,6.6E-7,2.0E-7,1.5E-6,1.42E-6,1.42E-6,1.56E-6,1.9E-6,1.16E-6,5588.2,50.612,9.5563E-5,8.9005E7,63.691,6.999999999999999e-12
4763,9.74E-6,8.04E-6,6.48E-6,1.2E-7,1.26E-6,1.54E-6,9.18E-6,3.28E-6,1.2E-7,3.34E-6,2.4E-7,7.0,2.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,2.0,1.74E-6,2.6E-7,1.8E-7,5.8E-7,1.4E-7,1.26E-6,1.46E-6,1.34E-6,1.64E-6,1.84E-6,1.62E-6,5997.1,50.604,1.1454E-4,1.1449E8,61.957,6.999999999999999e-12
4764,8.06E-6,9.82E-6,1.0E-5,1.2E-7,1.0E-6,1.86E-6,9.44E-6,3.86E-6,1.2E-7,4.2E-6,2.6E-7,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.08E-6,3.0E-7,1.8E-7,8.8E-7,1.6E-7,1.38E-6,5.6E-7,1.4E-6,1.78E-6,1.96E-6,1.4E-6,5499.3,50.581,7.489E-5,6.8641E7,66.527,6.999999999999999e-12
4765,9.92E-6,9.32E-6,5.96E-6,1.2E-7,1.42E-6,1.16E-6,9.58E-6,3.24E-6,1.2E-7,5.28E-6,1.2E-7,7.0,1.0,2.0,1.0,1.0,8.0,6.0,1.0,1.0,1.0,1.0,1.38E-6,2.4E-7,1.2E-7,8.4E-7,1.6E-7,1.3E-6,1.48E-6,1.46E-6,1.88E-6,1.74E-6,8.0E-7,5448.4,50.577,1.0016E-4,9.0948E7,60.868,6.999999999999999e-12
4766,8.8E-6,9.88E-6,5.38E-6,1.2E-7,1.5E-6,1.5E-6,8.56E-6,4.78E-6,1.2E-7,4.66E-6,1.2E-7,9.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.98E-6,3.8E-7,8.0E-8,5.4E-7,1.6E-7,1.58E-6,1.38E-6,1.94E-6,1.6E-6,1.98E-6,8.8E-7,5245.2,50.542,1.3674E-4,1.1954E8,61.826,6.999999999999999e-12
4767,9.6E-6,9.96E-6,7.22E-6,1.2E-7,1.1E-6,1.02E-6,9.48E-6,1.56E-6,1.2E-7,3.84E-6,1.2E-7,2.0,1.0,1.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,1.44E-6,3.8E-7,3.2E-7,1.08E-6,2.0E-7,1.18E-6,1.68E-6,1.4E-6,1.96E-6,2.0E-6,1.18E-6,5516.3,50.532,5.3188E-5,4.8901E7,65.62,6.999999999999999e-12
4768,9.5E-6,6.48E-6,8.2E-6,1.2E-7,1.38E-6,1.54E-6,9.14E-6,2.74E-6,1.2E-7,3.98E-6,1.2E-7,5.0,2.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,2.0,1.84E-6,2.8E-7,4.0E-7,6.6E-7,2.0E-7,1.5E-6,1.42E-6,1.42E-6,1.56E-6,1.9E-6,1.08E-6,5456.5,50.517,9.3774E-5,8.528E7,66.142,6.999999999999999e-12
4769,9.56E-6,8.9E-6,5.86E-6,1.2E-7,1.24E-6,1.18E-6,7.72E-6,3.06E-6,1.4E-7,4.46E-6,1.2E-7,1.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.46E-6,2.4E-7,8.0E-8,5.8E-7,1.4E-7,1.02E-6,1.96E-6,1.48E-6,1.38E-6,1.88E-6,7.8E-7,5544.0,50.514,1.3909E-4,1.2852E8,66.242,6.999999999999999e-12
4770,9.5E-6,6.58E-6,7.94E-6,1.2E-7,1.38E-6,1.48E-6,9.14E-6,2.7E-6,1.2E-7,3.9E-6,1.2E-7,3.0,2.0,1.0,1.0,1.0,3.0,13.0,1.0,1.0,1.0,2.0,1.84E-6,2.8E-7,3.6E-7,6.6E-7,2.0E-7,1.52E-6,1.42E-6,1.42E-6,1.28E-6,1.8E-6,1.08E-6,5419.9,50.507,9.0773E-5,8.1997E7,66.878,6.999999999999999e-12
4771,9.98E-6,9.76E-6,7.32E-6,1.2E-7,1.68E-6,1.54E-6,7.52E-6,3.88E-6,1.6E-7,3.4E-6,1.2E-7,5.0,2.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,2.0,1.7E-6,2.4E-7,1.2E-7,5.0E-7,1.6E-7,1.22E-6,1.46E-6,1.06E-6,1.6E-6,2.0E-6,5.8E-7,5226.4,50.506,1.9186E-4,1.6712E8,61.778,6.999999999999999e-12
4772,9.68E-6,8.42E-6,6.46E-6,1.2E-7,1.26E-6,1.14E-6,7.1E-6,1.98E-6,1.2E-7,3.86E-6,1.4E-7,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5E-6,2.8E-7,1.8E-7,8.6E-7,2.0E-7,1.52E-6,9.8E-7,1.88E-6,1.62E-6,1.98E-6,1.36E-6,4955.9,50.502,5.2308E-5,4.3205E7,69.672,6.999999999999999e-12
4773,9.5E-6,6.48E-6,8.2E-6,1.2E-7,1.38E-6,1.54E-6,9.24E-6,2.74E-6,1.2E-7,3.98E-6,1.2E-7,6.0,2.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,2.0,1.84E-6,2.8E-7,4.0E-7,6.6E-7,2.0E-7,1.5E-6,1.34E-6,1.42E-6,1.54E-6,1.9E-6,1.08E-6,5532.6,50.49,9.0709E-5,8.3643E7,66.339,6.999999999999999e-12
4774,8.8E-6,9.88E-6,5.38E-6,1.2E-7,1.54E-6,1.5E-6,8.56E-6,4.78E-6,1.2E-7,4.66E-6,1.2E-7,9.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.94E-6,3.6E-7,8.0E-8,5.4E-7,1.6E-7,1.54E-6,1.28E-6,1.98E-6,1.42E-6,1.76E-6,8.8E-7,5455.1,50.451,1.318E-4,1.1983E8,61.266,6.999999999999999e-12
4775,8.94E-6,6.44E-6,6.0E-6,1.2E-7,1.2E-6,1.32E-6,7.74E-6,2.18E-6,1.2E-7,4.18E-6,1.2E-7,1.0,2.0,1.0,1.0,1.0,9.0,16.0,1.0,1.0,1.0,2.0,1.52E-6,2.4E-7,1.6E-7,7.2E-7,1.8E-7,1.56E-6,1.7E-6,1.28E-6,1.52E-6,1.94E-6,7.8E-7,5832.2,50.436,1.1145E-4,1.0833E8,65.747,6.999999999999999e-12
4776,8.64E-6,8.1E-6,7.38E-6,1.2E-7,1.06E-6,1.52E-6,9.44E-6,3.38E-6,1.2E-7,4.32E-6,2.6E-7,7.0,2.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,1.54E-6,2.6E-7,2.4E-7,5.8E-7,1.4E-7,1.26E-6,1.5E-6,1.46E-6,1.64E-6,1.78E-6,1.5E-6,5808.9,50.43,1.0972E-4,1.0623E8,65.493,6.999999999999999e-12
4777,9.32E-6,8.8E-6,1.0E-5,1.2E-7,1.0E-6,1.44E-6,7.3E-6,2.38E-6,1.2E-7,4.2E-6,2.6E-7,6.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,1.12E-6,2.4E-7,2.0E-7,7.6E-7,1.6E-7,1.58E-6,9.4E-7,1.4E-6,1.66E-6,1.96E-6,1.38E-6,5075.8,50.429,7.3272E-5,6.1985E7,71.647,6.999999999999999e-12
4778,9.96E-6,8.46E-6,6.78E-6,1.2E-7,1.42E-6,1.48E-6,8.0E-6,3.14E-6,1.2E-7,3.96E-6,1.8E-7,6.0,4.0,2.0,1.0,1.0,6.0,13.0,2.0,1.0,1.0,2.0,1.64E-6,2.6E-7,8.0E-8,4.6E-7,1.4E-7,1.46E-6,1.74E-6,1.1E-6,1.46E-6,1.82E-6,8.2E-7,4247.6,50.421,2.7735E-4,1.9635E8,62.272,6.999999999999999e-12
4779,9.64E-6,8.96E-6,9.42E-6,1.2E-7,8.4E-7,8.4E-7,7.12E-6,2.04E-6,1.2E-7,4.5E-6,2.8E-7,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.58E-6,4.6E-7,3.0E-7,8.4E-7,1.4E-7,1.42E-6,2.0E-6,1.84E-6,1.9E-6,1.9E-6,1.42E-6,5489.5,50.406,8.3639E-5,7.6523E7,66.221,6.999999999999999e-12
4780,9.96E-6,6.62E-6,7.84E-6,1.2E-7,1.52E-6,1.54E-6,8.68E-6,2.82E-6,1.2E-7,4.08E-6,1.8E-7,4.0,2.0,1.0,1.0,1.0,6.0,8.0,1.0,1.0,1.0,1.0,1.92E-6,3.6E-7,3.6E-7,7.0E-7,1.6E-7,1.4E-6,8.2E-7,1.4E-6,1.82E-6,1.98E-6,1.42E-6,5294.1,50.405,6.8472E-5,6.0416E7,67.264,6.999999999999999e-12
4781,9.56E-6,9.48E-6,5.86E-6,1.2E-7,1.24E-6,1.18E-6,7.72E-6,3.06E-6,1.4E-7,4.46E-6,1.2E-7,1.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.46E-6,2.4E-7,8.0E-8,5.8E-7,1.4E-7,1.02E-6,1.9E-6,1.48E-6,1.38E-6,1.9E-6,9.0E-7,5456.6,50.385,1.3542E-4,1.2315E8,66.31,6.999999999999999e-12
4782,9.9E-6,9.3E-6,5.86E-6,1.2E-7,9.8E-7,1.18E-6,7.9E-6,1.64E-6,1.2E-7,4.7E-6,1.6E-7,4.0,1.0,1.0,1.0,2.0,13.0,14.0,1.0,1.0,1.0,1.0,1.46E-6,2.8E-7,3.0E-7,6.8E-7,1.8E-7,1.3E-6,1.82E-6,1.68E-6,1.78E-6,1.96E-6,1.86E-6,5373.4,50.377,6.1755E-5,5.5306E7,63.239,6.999999999999999e-12
4783,8.66E-6,7.86E-6,7.58E-6,1.2E-7,1.54E-6,1.34E-6,9.86E-6,6.68E-6,1.2E-7,2.52E-6,1.8E-7,9.0,3.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,1.68E-6,2.4E-7,1.4E-7,5.2E-7,1.8E-7,1.14E-6,1.66E-6,9.0E-7,1.72E-6,1.78E-6,7.2E-7,4013.1,50.353,2.7002E-4,1.806E8,60.775,6.999999999999999e-12
4784,9.74E-6,8.02E-6,9.26E-6,1.2E-7,1.16E-6,1.56E-6,7.98E-6,3.72E-6,1.2E-7,4.04E-6,1.2E-7,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.72E-6,2.4E-7,1.8E-7,7.6E-7,1.6E-7,1.48E-6,1.36E-6,1.04E-6,1.78E-6,1.98E-6,7.8E-7,5169.7,50.353,1.7001E-4,1.4648E8,61.61,6.999999999999999e-12
4785,9.96E-6,6.88E-6,7.74E-6,1.2E-7,1.52E-6,1.54E-6,8.72E-6,2.82E-6,1.2E-7,2.78E-6,1.6E-7,4.0,2.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.88E-6,3.6E-7,3.6E-7,7.4E-7,1.6E-7,1.4E-6,1.18E-6,1.42E-6,1.9E-6,1.98E-6,8.8E-7,6070.7,50.352,9.3484E-5,9.4586E7,60.952,6.999999999999999e-12
4786,8.78E-6,9.96E-6,6.66E-6,1.2E-7,1.1E-6,1.02E-6,9.48E-6,1.56E-6,1.2E-7,3.74E-6,1.6E-7,2.0,1.0,1.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,1.44E-6,3.8E-7,3.2E-7,1.12E-6,2.0E-7,1.24E-6,1.68E-6,1.4E-6,1.94E-6,1.88E-6,1.18E-6,6128.6,50.348,6.019E-5,6.1479E7,61.391,6.999999999999999e-12
4787,8.66E-6,8.0E-6,7.58E-6,1.2E-7,1.54E-6,1.34E-6,9.86E-6,6.68E-6,1.2E-7,2.74E-6,1.8E-7,4.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.68E-6,2.4E-7,1.4E-7,5.2E-7,1.8E-7,1.14E-6,1.64E-6,9.0E-7,1.72E-6,1.66E-6,7.2E-7,4038.0,50.315,2.6868E-4,1.8082E8,60.663,6.999999999999999e-12
4788,8.64E-6,9.54E-6,7.18E-6,1.2E-7,1.4E-6,9.0E-7,7.86E-6,1.98E-6,1.2E-7,4.46E-6,1.2E-7,4.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.82E-6,4.2E-7,3.4E-7,9.8E-7,2.0E-7,1.26E-6,8.0E-7,1.74E-6,1.74E-6,2.0E-6,1.36E-6,5526.3,50.306,4.8154E-5,4.4352E7,64.635,6.999999999999999e-12
4789,9.46E-6,9.96E-6,8.0E-6,1.2E-7,1.28E-6,1.26E-6,8.38E-6,2.5E-6,1.2E-7,5.66E-6,1.4E-7,9.0,2.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.26E-6,5.8E-7,2.0E-7,8.4E-7,1.6E-7,1.14E-6,9.2E-7,1.62E-6,1.42E-6,1.96E-6,1.02E-6,5852.7,50.303,6.6572E-5,6.4938E7,64.987,6.999999999999999e-12
4790,7.44E-6,7.9E-6,7.14E-6,1.2E-7,2.0E-7,1.38E-6,8.6E-6,2.76E-6,1.2E-7,4.1E-6,1.4E-7,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.18E-6,3.8E-7,1.4E-7,9.4E-7,1.4E-7,1.26E-6,1.02E-6,1.2E-6,1.94E-6,1.92E-6,8.0E-7,4980.8,50.29,8.3221E-5,6.9084E7,71.872,6.999999999999999e-12
